,PAYS,Location,Longitude,Latitude,Date,Iodine_131,Caesium_134,Caesium_137
1009,Czechoslovakia,JASLOVSKE,48.5,17.45,1986-05-06,0.18,0.034,0.39343750000000016
1016,France,CRUAS,4.8,44.63,1986-05-06,0.11,0.065,0.0
1032,France,CHOOZ,4.81,50.1,1986-05-06,0.07,0.03,0.06
1001,Italy,BOLOGNA,11.33,44.48,1986-05-06,0.681,0.199,0.404
1002,Sweden,OESTERSUND,14.67,63.17,1986-05-06,0.071,0.00317,0.00535
1003,Hungary,BUDAPEST,19.1,47.5,1986-05-06,0.44,0.056,0.1
1004,Norway,OSLO,9.8,59.9,1986-05-06,0.0,0.0,0.02
1005,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-06,0.0,0.067,0.0066
1017,Sweden,LJUNGBYHED,13.92,56.82,1986-05-06,0.277,0.00599,0.0101
1006,France,CHINON,0.25,47.15,1986-05-06,0.0038,0.0,0.0
1008,France,SAINT ALBAN,4.75,45.4,1986-05-06,0.0,0.15,0.2123731444444443
1010,Austria,BREGENZ,9.78,47.51,1986-05-06,0.3256,0.11396,0.2109
1011,Germany,GOETTINGEN,9.95,51.53,1986-05-06,0.62,0.11,0.23
1012,Italy,CAPANNA,12.3,42.03,1986-05-06,0.367,0.13,0.256
1014,France,PARIS,2.36,48.85,1986-05-06,0.012,0.0029,0.0059
1015,Sweden,LJUNGBYHED,13.92,56.82,1986-05-06,0.107,0.002,0.00376
1007,Germany,AACHEN(RWTH),6.1,50.76,1986-05-06,0.0,0.03,0.7103390810810806
1033,Italy,CAPANNA,12.3,42.03,1986-05-06,0.727,0.259,0.5
1050,Sweden,LJUNGBYHED,13.92,56.82,1986-05-06,0.274,0.00334,0.00572
1035,Netherlands,DELFT,4.38,52.0,1986-05-06,0.0,0.43388659793814416,0.0
1000,France,LE VESINET,2.13,48.88,1986-05-06,0.038,0.0,0.2123731444444443
1065,Germany,NORDERNEY,7.15,53.71,1986-05-06,0.333,0.085,0.189
1064,Austria,VIENNA.,16.36,48.21,1986-05-06,0.962,0.625129909090909,0.9306186144578327
1063,Sweden,GOETEBORG,12.0,57.75,1986-05-06,0.3,0.0078,0.0135
1062,Austria,KLAGENFURT,14.33,46.63,1986-05-06,0.5217,0.22792,0.407
1061,Sweden,LJUNGBYHED,13.92,56.82,1986-05-06,0.267,0.003,0.0054
1060,Austria,KLAGENFURT,14.33,46.63,1986-05-06,0.7992,0.26455,0.4773
1059,Germany,KARLSRUHE,8.67,49.0,1986-05-06,0.0,0.051,0.11
1058,Switzerland,LOCARNO Monti,8.48,46.15,1986-05-06,0.333,0.148,0.421670588235294
1057,Austria,KLAGENFURT,14.33,46.63,1986-05-06,0.8066,0.15466,0.2738
1056,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-06,0.0044,0.1088557831858407,0.2123731444444443
1055,Germany,BROTJACKLRIEGEL,12.78,49.2,1986-05-06,0.49,0.0,0.36
1054,Netherlands,VLISSINGEN,3.58,51.45,1986-05-06,0.06,0.43388659793814416,0.02
1053,Germany,BERLIN-WEST,13.42,52.5,1986-05-06,0.451,0.04,0.7103390810810806
1034,Italy,CAPANNA,12.3,42.03,1986-05-06,0.406,0.159,0.315
1052,France,TRICASTIN,4.73,44.33,1986-05-06,0.11,0.062,0.14
1049,Germany,GOETTINGEN,9.95,51.53,1986-05-06,0.57,0.0,0.39
1048,Italy,TRISAIA,16.63,40.17,1986-05-06,0.913,0.178,0.363
1047,Germany,ANSBACH,10.59,49.3,1986-05-06,0.148,0.0,0.11
1046,Italy,TRISAIA,16.63,40.17,1986-05-06,1.541,0.407,0.815
1045,Greece,ATTIKIS,23.78,38.0,1986-05-06,5.6,0.0,1.7
1044,Czechoslovakia,HRADEC,50.22,15.83,1986-05-06,0.65,0.12,0.39343750000000016
1043,Switzerland,FRIBOURG,7.12,46.49,1986-05-06,0.111,0.022,0.039
1042,Germany,OFFENBACH,8.77,50.1,1986-05-06,0.141,0.041,0.074
1041,France,CADARACHE,5.75,43.71,1986-05-06,0.5,0.06,0.1
1040,Austria,INNSBRUCK,11.41,47.28,1986-05-06,0.9176,0.3256,0.6216
1039,Switzerland,SPIEZ,7.42,46.42,1986-05-06,0.5946,0.1184,0.2509
1038,Sweden,UMEAA,20.25,63.83,1986-05-06,0.0701,0.00869,0.014
1037,Italy,CAPANNA,12.3,42.03,1986-05-06,0.376,0.13,0.259
1036,Italy,CAPANNA,12.3,42.03,1986-05-06,0.309,0.137,0.278
1051,France,ORSAY,2.18,48.68,1986-05-06,0.0034,0.0003,0.0005
999,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,0.0209,0.0,0.21779452500000002
1013,France,ST.Laurent des eaux,1.58,47.71,1986-05-06,0.44175517916666684,0.1088557831858407,0.2123731444444443
997,Czechoslovakia,BANSKA,48.73,19.17,1986-05-06,0.535,0.0,0.39343750000000016
962,Italy,ISPRA,8.63,45.8,1986-05-06,15.59,0.0,2.45
961,Italy,ISPRA,8.63,45.8,1986-05-06,13.32,0.0,2.11
960,Italy,ISPRA,8.63,45.8,1986-05-06,10.38,0.0,1.65
959,Italy,ISPRA,8.63,45.8,1986-05-06,9.99,0.0,1.6
958,United Kingdom,BERKELEY,-2.45,51.69,1986-05-06,0.0014,0.0,0.0006
957,Czechoslovakia,CESKE,48.97,14.43,1986-05-06,1.07,0.118,0.39343750000000016
956,United Kingdom,BERKELEY,-2.45,51.69,1986-05-06,0.001,0.0,0.0
955,Austria,LINZ,14.3,48.31,1986-05-06,0.904859,0.625129909090909,0.0
954,Germany,WALDHOF,10.75,52.81,1986-05-06,0.76,0.0,0.2
953,Italy,BRASIMONE,11.33,44.48,1986-05-06,0.563,0.316,0.644
952,Germany,HANNOVER,9.73,52.38,1986-05-06,0.392,0.107,0.226
951,Austria,LINZ,14.3,48.31,1986-05-06,0.848654,0.209331,0.385037
950,Czechoslovakia,PRAHA,50.08,14.42,1986-05-06,0.34,0.103,0.39343750000000016
949,Greece,THESSALONIKI,22.95,40.59,1986-05-06,3.2,0.0,2.2
948,Austria,LINZ,14.3,48.31,1986-05-06,0.906648,0.235149,0.480587
947,Austria,LINZ,14.3,48.31,1986-05-06,1.016698,0.504171,0.589324
946,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-06,0.0,0.138,0.6584179577464782
932,Sweden,STOCKHOLM,18.08,59.33,1986-05-06,0.093,0.0053,0.00885
933,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,0.128,0.574,0.5536206896551723
934,Sweden,STOCKHOLM,18.08,59.33,1986-05-06,0.15,0.00346,0.00554
935,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,0.171,0.37136930232558124,0.5536206896551723
936,Czechoslovakia,MORAVSKY,49.08,16.33,1986-05-06,1.31,0.261,0.39343750000000016
937,Netherlands,BILTHOVEN,5.18,52.11,1986-05-06,0.03,0.004,0.01
963,Italy,ISPRA,8.63,45.8,1986-05-06,15.13,0.0,2.36
938,France,MONACO,7.42,43.73,1986-05-06,0.48,0.14,0.3
940,Netherlands,BILTHOVEN,5.18,52.11,1986-05-06,0.1,0.02,0.05
941,Greece,KOZANIS,21.79,40.31,1986-05-06,2.1,0.0,0.7
942,Germany,KARLSRUHE,8.67,49.0,1986-05-06,0.0,0.049,0.095
943,Norway,OSLO,9.8,59.9,1986-05-06,0.0,0.0,0.008
944,Norway,OSLO,9.8,59.9,1986-05-06,0.0,0.0,0.012
945,Norway,OSLO,9.8,59.9,1986-05-06,0.0,0.0,0.016
939,Germany,NEUHERBERG,11.58,48.13,1986-05-06,0.32,0.09,0.12
964,Czechoslovakia,BRATISLAVA,48.17,17.17,1986-05-06,0.34,0.047,1.1
998,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,0.0745,0.0,0.21779452500000002
966,Italy,CASACCIA,12.3,42.03,1986-05-06,0.239,0.081,0.156
995,Sweden,RISOE,12.07,55.7,1986-05-06,0.164,0.0039,0.0064
994,France,FLAMANVILLE,-1.9,49.55,1986-05-06,0.0028,0.0,0.0
993,United Kingdom,CHAPELCROSS,-3.61,55.06,1986-05-06,0.031,0.0029,0.0054
992,Italy,ISPRA,8.63,45.8,1986-05-06,6.19,0.0,1.02
991,Germany,ROTTENBURG,8.94,48.46,1986-05-06,0.364,0.0,0.24
990,Spain,VALENCIA,0.0,0.0,1986-05-06,0.0,0.0254,0.0663
989,Austria,SALZBURG,13.05,47.9,1986-05-06,0.613658,0.175408,0.308853
988,Belgium,MOL,5.12,51.18,1986-05-06,0.09,0.025,0.054
987,Czechoslovakia,KOSICE,21.25,48.73,1986-05-06,6.8,0.527,0.932
986,Germany,MEINERZHAGEN,7.65,51.11,1986-05-06,0.213,0.0,0.179
985,Germany,STARNBERG,11.34,48.0,1986-05-06,0.97,0.0,0.62
984,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,0.162,0.37136930232558124,0.5536206896551723
965,Italy,ISPRA,8.63,45.8,1986-05-06,10.95,0.0,1.69
983,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,0.18,0.54,0.5536206896551723
982,United Kingdom,GLASGOW,-4.83,56.0,1986-05-06,0.058,0.006,0.011
996,Sweden,RISOE,12.07,55.7,1986-05-06,0.334,0.0073,0.0124
980,United Kingdom,BERKELEY,-2.45,51.69,1986-05-06,0.0015,0.0,0.0008
967,Italy,ISPRA,8.63,45.8,1986-05-06,8.29,0.0,1.27
968,France,GRAVELINES,2.31,51.0,1986-05-06,0.023,0.012,0.0
969,France,GRENOBLE,5.72,45.18,1986-05-06,0.0851,0.037,0.0777
970,Italy,ISPRA,8.63,45.8,1986-05-06,6.53,0.0,1.0
981,Italy,ISPRA,8.63,45.8,1986-05-06,8.74,0.0,1.41
972,United Kingdom,HARWELL,-1.3,51.62,1986-05-06,0.002,0.0,0.09876507042253525
971,United Kingdom,HARWELL,-1.3,51.62,1986-05-06,0.001,1.4e-05,0.09876507042253525
974,Italy,ISPRA,8.63,45.8,1986-05-06,4.11,0.0,0.62
975,Italy,CASACCIA,12.3,42.03,1986-05-06,0.444,0.148,0.323
976,Finland,NURMIJAERVI,24.7,60.45,1986-05-06,0.0,0.0054,0.0091
977,Germany,FREIBURG(BZS),7.87,48.0,1986-05-06,0.18,0.04,0.7103390810810806
978,Germany,FREIBURG(BZS),7.87,48.0,1986-05-06,0.13,0.03,0.04
979,Italy,CASACCIA,12.3,42.03,1986-05-06,0.385,0.123,0.274
973,Italy,ISPRA,8.63,45.8,1986-05-06,5.48,0.0,0.83
1152,Netherlands,PETTEN,4.64,52.76,1986-05-07,0.0,0.43388659793814416,0.0
1153,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-07,0.0,0.23,0.6584179577464782
1154,United Kingdom,BERKELEY,-2.45,51.69,1986-05-07,0.017,0.0025,0.004
1155,Norway,OSLO,9.8,59.9,1986-05-07,0.0,0.0,0.016
1156,Germany,NEUHERBERG,11.58,48.13,1986-05-07,0.36,0.12,0.3
1163,France,LE VESINET,2.13,48.88,1986-05-07,0.022,0.0,0.2123731444444443
1158,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-07,0.0,0.184,0.0
1159,Sweden,LJUNGBYHED,13.92,56.82,1986-05-07,0.558,0.0391,0.0715
1160,Sweden,LJUNGBYHED,13.92,56.82,1986-05-07,0.153,0.00691,0.0116
1161,Sweden,STOCKHOLM,18.08,59.33,1986-05-07,0.216,0.0029,0.00475
1162,Greece,THESSALONIKI,22.95,40.59,1986-05-07,9.5,0.0,0.0
1151,France,PARIS,2.36,48.85,1986-05-07,0.009,0.002,0.0039
1157,Sweden,LJUNGBYHED,13.92,56.82,1986-05-07,1.71,0.184,0.347
1150,France,SACLAY,2.16,48.73,1986-05-07,0.0,0.0034,0.0096
1142,Netherlands,GRONINGEN,6.53,53.25,1986-05-07,0.03,0.0,0.011
1148,Italy,ISPRA,8.63,45.8,1986-05-07,0.94,0.0,0.17
1147,Italy,ISPRA,8.63,45.8,1986-05-07,0.94,0.0,0.17
1146,Norway,KJELLER,10.66,59.9,1986-05-07,0.2,0.0,0.015
1145,Italy,ISPRA,8.63,45.8,1986-05-07,0.75,0.0,0.13
1144,Italy,TRISAIA,16.63,40.17,1986-05-07,0.531,0.122,0.256
1143,Norway,OSLO,9.8,59.9,1986-05-07,0.0,0.0,0.012
1141,France,TRICASTIN,4.73,44.33,1986-05-07,0.014,0.0,0.0
1140,Germany,GOETTINGEN,9.95,51.53,1986-05-07,0.082,0.009,0.017
1138,Germany,GOETTINGEN,9.95,51.53,1986-05-07,0.3,0.08,0.16
1137,Sweden,LJUNGBYHED,13.92,56.82,1986-05-07,0.122,0.00279,0.00472
1136,Norway,VAERNES,0.0,0.0,1986-05-07,0.2,0.0,0.04
1135,Sweden,UMEAA,20.25,63.83,1986-05-07,0.0489,0.00552,0.00934
1134,France,LE BUGEY,5.26,45.8,1986-05-07,0.057,0.0,0.2123731444444443
1164,Czechoslovakia,PRAHA,50.08,14.42,1986-05-07,0.647,0.177,0.39343750000000016
1149,Netherlands,EELDE,6.56,53.13,1986-05-07,0.02,0.43388659793814416,0.01
1165,Germany,HANNOVER,9.73,52.38,1986-05-07,0.192,0.046,0.093
1181,Italy,ISPRA,8.63,45.8,1986-05-07,1.48,0.0,0.25
1167,Netherlands,VLISSINGEN,3.58,51.45,1986-05-07,0.03,0.43388659793814416,0.02
1197,Italy,ISPRA,8.63,45.8,1986-05-07,3.44,0.0,0.57
1196,Netherlands,DELFT,4.38,52.0,1986-05-07,0.0,0.43388659793814416,0.0
1195,France,VERDUN,5.38,49.15,1986-05-07,0.039,0.014,0.028
1194,United Kingdom,GLASGOW,-4.83,56.0,1986-05-07,0.004,0.0009,0.0018
1193,Italy,ISPRA,8.63,45.8,1986-05-07,1.11,0.0,0.19
1192,Italy,ISPRA,8.63,45.8,1986-05-07,5.08,0.0,0.83
1191,Netherlands,BILTHOVEN,5.18,52.11,1986-05-07,0.04,0.01,0.02
1190,France,SAINT ALBAN,4.75,45.4,1986-05-07,0.02,0.0075,0.2123731444444443
1189,France,ST.Laurent des eaux,1.58,47.71,1986-05-07,0.44175517916666684,0.1088557831858407,0.2123731444444443
1188,Finland,NURMIJAERVI,24.7,60.45,1986-05-07,0.0,0.0035,0.0061
1187,Germany,NORDERNEY,7.15,53.71,1986-05-07,0.028,0.0078,0.0166
1186,Norway,BERGEN,10.66,59.9,1986-05-07,0.2,0.0,0.07
1185,Italy,ISPRA,8.63,45.8,1986-05-07,1.85,0.0,0.31
1184,Sweden,GOETEBORG,12.0,57.75,1986-05-07,0.206,0.0125,0.0227
1166,Greece,ATTIKIS,23.78,38.0,1986-05-07,1.474310344827587,2.2,0.0
1183,Italy,ISPRA,8.63,45.8,1986-05-07,3.11,0.0,0.52
1133,Germany,FREIBURG(BZS),7.87,48.0,1986-05-07,0.089,0.021,0.07
1180,Germany,FREIBURG(BZS),7.87,48.0,1986-05-07,0.015,0.0016,0.7103390810810806
1179,Italy,ISPRA,8.63,45.8,1986-05-07,1.36,0.0,0.23
1178,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.0046,0.00045,0.00102
1177,Italy,ISPRA,8.63,45.8,1986-05-07,2.21,0.0,0.37
1176,Norway,OSLO,9.8,59.9,1986-05-07,0.0,0.0,0.0135
1175,Italy,TRISAIA,16.63,40.17,1986-05-07,0.651,0.144,0.296
1174,Italy,BOLOGNA,11.33,44.48,1986-05-07,0.956,0.22,0.426
1173,Sweden,STOCKHOLM,18.08,59.33,1986-05-07,0.138,0.00477,0.00814
1172,United Kingdom,BERKELEY,-2.45,51.69,1986-05-07,0.009,0.001,0.002
1171,Czechoslovakia,MORAVSKY,49.08,16.33,1986-05-07,2.03,0.279,0.39343750000000016
1170,Czechoslovakia,KOSICE,21.25,48.73,1986-05-07,2.57,0.456,0.803
1169,France,ORSAY,2.18,48.68,1986-05-07,0.0062,0.002,0.0038
1168,France,MONACO,7.42,43.73,1986-05-07,0.32,0.09,0.18
1182,Italy,ISPRA,8.63,45.8,1986-05-07,2.78,0.0,0.47
1132,Italy,CAPANNA,12.3,42.03,1986-05-07,0.255,0.093,0.185
1139,United Kingdom,CHAPELCROSS,-3.61,55.06,1986-05-07,0.003,0.07282482568807344,0.001
1130,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,0.228,1.623,0.5536206896551723
1095,France,CADARACHE,5.75,43.71,1986-05-07,0.025,0.0073,0.014
1094,Italy,BRASIMONE,11.33,44.48,1986-05-07,0.429,0.24,0.4
1093,Germany,ANSBACH,10.59,49.3,1986-05-07,0.038,0.0,0.022
1092,Germany,STARNBERG,11.34,48.0,1986-05-07,0.31,0.0,0.26
1091,Switzerland,SPIEZ,7.42,46.42,1986-05-07,0.1902,0.064,0.1265
1090,France,CRUAS,4.8,44.63,1986-05-07,0.016,0.0087,0.0
1089,Czechoslovakia,PRAHA,50.0,14.42,1986-05-07,1.1,0.4,0.39343750000000016
1088,Germany,BROTJACKLRIEGEL,12.78,49.2,1986-05-07,0.5,0.0,0.36
1087,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.02,0.0,0.09876507042253525
1086,Czechoslovakia,BRATISLAVA,48.17,17.17,1986-05-07,2.4,0.45,0.39343750000000016
1085,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.08,0.005,0.09876507042253525
1084,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.04,0.0,0.09876507042253525
1083,Italy,CASACCIA,12.3,42.03,1986-05-07,0.173,0.068,0.16
1082,France,GRENOBLE,5.72,45.18,1986-05-07,0.02516,0.01258,0.02109
1096,Germany,MEINERZHAGEN,7.65,51.11,1986-05-07,0.222,0.0,0.077
1081,Czechoslovakia,JASLOVSKE,48.5,17.45,1986-05-07,0.773,0.135,0.39343750000000016
1079,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.0091,0.0,0.09876507042253525
1078,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.02,0.0,0.09876507042253525
1077,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.02,0.00092,0.09876507042253525
1076,Austria,KLAGENFURT,14.33,46.63,1986-05-07,0.23051,0.06919,0.1369
1131,Sweden,OESTERSUND,14.67,63.17,1986-05-07,0.161,0.04,0.0742
1074,Austria,KLAGENFURT,14.33,46.63,1986-05-07,0.6771,0.17501,0.3367
1073,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.006,0.0003,0.09876507042253525
1072,Austria,INNSBRUCK,11.41,47.28,1986-05-07,1.295,0.23606,0.4477
1071,Italy,CASACCIA,12.3,42.03,1986-05-07,0.23,0.079,0.171
1070,Austria,INNSBRUCK,11.41,47.28,1986-05-07,7.252,2.3606,4.181
1069,France,GRAVELINES,2.31,51.0,1986-05-07,0.0205,0.0,0.014
1068,Italy,CASACCIA,12.3,42.03,1986-05-07,0.152,0.069,0.155
1067,Austria,VIENNA.,16.36,48.21,1986-05-07,1.998,0.625129909090909,0.9306186144578327
1066,Austria,VIENNA.,16.36,48.21,1986-05-07,3.589,0.625129909090909,0.9306186144578327
1080,United Kingdom,HARWELL,-1.3,51.62,1986-05-07,0.007,0.001,0.09876507042253525
1097,Switzerland,LOCARNO Monti,8.48,46.15,1986-05-07,0.444,0.37,0.421670588235294
1075,Austria,KLAGENFURT,14.33,46.63,1986-05-07,1.3024,0.2442,0.481
1099,Austria,LINZ,14.3,48.31,1986-05-07,0.88981,0.277798,0.485997
1098,Czechoslovakia,PRAHA,50.0,14.42,1986-05-07,1.5,0.4,0.39343750000000016
1129,Austria,BREGENZ,9.78,47.51,1986-05-07,0.666,0.23199,0.4181
1128,Germany,AACHEN(RWTH),6.1,50.76,1986-05-07,0.0,0.006,0.7103390810810806
1127,Belgium,MOL,5.12,51.18,1986-05-07,0.051,0.012,0.026
1126,Germany,AACHEN(RWTH),6.1,50.76,1986-05-07,0.0,0.008,0.7103390810810806
1124,Italy,CAPANNA,12.3,42.03,1986-05-07,0.487,0.167,0.333
1123,Spain,VALENCIA,0.0,0.0,1986-05-07,0.0,0.0,0.03600625
1122,Italy,CAPANNA,12.3,42.03,1986-05-07,0.301,0.163,0.315
1121,Germany,OFFENBACH,8.77,50.1,1986-05-07,0.13,0.044,0.074
1120,France,CHOOZ,4.81,50.1,1986-05-07,0.057,0.013,0.022
1119,France,FLAMANVILLE,-1.9,49.55,1986-05-07,0.0043,0.0,0.0
1118,Hungary,BUDAPEST,19.1,47.5,1986-05-07,3.7,0.58,1.2
1117,Sweden,RISOE,12.07,55.7,1986-05-07,0.496,0.0824,0.1544
1116,France,CHINON,0.25,47.15,1986-05-07,0.015,0.0029,0.005
1115,Italy,CAPANNA,12.3,42.03,1986-05-07,0.414,0.167,0.333
1125,Austria,SALZBURG,13.05,47.9,1986-05-07,0.535393,0.212486,0.316527
1113,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,0.085,0.0,0.21779452500000002
1100,Austria,LINZ,14.3,48.31,1986-05-07,1.157445,0.364356,0.9306186144578327
1114,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,0.0148,0.0025,0.21779452500000002
1101,France,FESSENHEIM,7.56,47.91,1986-05-07,0.12,0.03,0.075
1102,Czechoslovakia,HRADEC,50.22,15.83,1986-05-07,0.72,0.1,0.39343750000000016
1104,Germany,BERLIN-WEST,13.42,52.5,1986-05-07,0.728,0.087,0.00154
1105,Germany,WALDHOF,10.75,52.81,1986-05-07,0.3,0.0,0.13
1103,Switzerland,FRIBOURG,7.12,46.49,1986-05-07,0.13,0.033,0.063
1107,Germany,KARLSRUHE,8.67,49.0,1986-05-07,0.0,0.032,0.078
1112,Germany,AACHEN(DWD),6.1,50.76,1986-05-07,0.04,0.0081,0.7103390810810806
1108,Czechoslovakia,CESKE,48.97,14.43,1986-05-07,1.14,0.252,0.3
1109,Italy,CAPANNA,12.3,42.03,1986-05-07,0.263,0.104,0.193
1110,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,0.108,1.637,0.5536206896551723
1106,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-07,0.0047,0.1088557831858407,0.2123731444444443
1111,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,0.24,0.37136930232558124,0.5536206896551723
1270,France,MONACO,7.42,43.73,1986-05-08,0.06,0.03,0.06
1263,United Kingdom,GLASGOW,-4.83,56.0,1986-05-08,0.0038,0.0008,0.0017
1264,Germany,FREIBURG(BZS),7.87,48.0,1986-05-08,0.015,0.0022,0.7103390810810806
1265,Germany,HANNOVER,9.73,52.38,1986-05-08,0.02,0.002,0.004
1267,United Kingdom,BERKELEY,-2.45,51.69,1986-05-08,0.0022,0.0,0.00013
1268,Czechoslovakia,MORAVSKY,49.08,16.33,1986-05-08,2.25,0.6,0.39343750000000016
1262,Italy,BOLOGNA,11.33,44.48,1986-05-08,0.515,0.147,0.313
1269,Sweden,LJUNGBYHED,13.92,56.82,1986-05-08,0.612,0.057,0.105
1266,Austria,SALZBURG,13.05,47.9,1986-05-08,0.619352,0.21082,0.348337
1261,Spain,TARRAGONA,-0.4,39.48,1986-05-08,0.0,0.0,0.03600625
1253,Czechoslovakia,PRAHA,50.0,14.42,1986-05-08,0.1,0.03,0.39343750000000016
1259,Sweden,LJUNGBYHED,13.92,56.82,1986-05-08,1.06,0.194,0.341
1258,United Kingdom,HARWELL,-1.3,51.62,1986-05-08,0.005,0.0,0.09876507042253525
1257,United Kingdom,CHAPELCROSS,-3.61,55.06,1986-05-08,0.005,0.009,0.005
1256,France,FESSENHEIM,7.56,47.91,1986-05-08,0.012,0.002,0.0044
1254,Austria,LINZ,14.3,48.31,1986-05-08,0.05797,0.625129909090909,0.0
1252,France,CRUAS,4.8,44.63,1986-05-08,0.0058,0.0,0.0
1251,Austria,KLAGENFURT,14.33,46.63,1986-05-08,0.3959,0.17908,0.3034
1250,Austria,BREGENZ,9.78,47.51,1986-05-08,0.10286,0.027269,0.04995
1271,Sweden,LJUNGBYHED,13.92,56.82,1986-05-08,1.6,0.28,0.508
1249,France,PARIS,2.36,48.85,1986-05-08,0.0068,0.0013,0.0025
1260,Sweden,LJUNGBYHED,13.92,56.82,1986-05-08,0.587,0.105,0.191
1272,Sweden,UMEAA,20.25,63.83,1986-05-08,0.0415,0.0109,0.0184
1288,Italy,ISPRA,8.63,45.8,1986-05-08,0.15,0.0,0.027
1274,Belgium,MOL,5.12,51.18,1986-05-08,0.0116,0.00148,0.003
1248,Italy,CASACCIA,12.3,42.03,1986-05-08,0.137,0.062,0.128
1295,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-08,0.0,0.032,0.6584179577464782
1294,United Kingdom,HARWELL,-1.3,51.62,1986-05-08,0.0064,0.0,0.09876507042253525
1293,United Kingdom,HARWELL,-1.3,51.62,1986-05-08,0.0054,0.0007,0.09876507042253525
1292,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,0.139,0.37136930232558124,0.5536206896551723
1291,Czechoslovakia,BANSKA,48.73,19.17,1986-05-08,1.29,0.205,0.39343750000000016
1290,France,GRAVELINES,2.31,51.0,1986-05-08,0.02,0.01,0.0
1289,United Kingdom,HARWELL,-1.3,51.62,1986-05-08,0.0073,0.00155,0.09876507042253525
1287,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-08,0.0117,0.0021,0.21779452500000002
1286,Czechoslovakia,BRATISLAVA,48.17,17.17,1986-05-08,1.9,0.42,0.39343750000000016
1285,Czechoslovakia,CESKE,48.97,14.43,1986-05-08,0.33,0.067,0.39343750000000016
1284,Germany,BROTJACKLRIEGEL,12.78,49.2,1986-05-08,0.025,0.0,0.027
1283,Italy,CASACCIA,12.3,42.03,1986-05-08,0.176,0.083,0.177
1282,France,FLAMANVILLE,-1.9,49.55,1986-05-08,0.011,0.0,0.0
1281,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-08,0.0052,0.1088557831858407,0.2123731444444443
1280,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,0.135,0.948,0.5536206896551723
1279,France,LE BUGEY,5.26,45.8,1986-05-08,0.0041,0.0,0.2123731444444443
1278,Greece,KOZANIS,21.79,40.31,1986-05-08,1.6,0.0,0.75
1277,Spain,VALENCIA,0.0,0.0,1986-05-08,0.0,0.0,0.03600625
1276,France,LE VESINET,2.13,48.88,1986-05-08,0.028,0.0041,0.2123731444444443
1275,Sweden,LJUNGBYHED,13.92,56.82,1986-05-08,0.0255,0.00209,0.00374
1296,Finland,NURMIJAERVI,24.7,60.45,1986-05-08,0.0,0.0072,0.0126
1247,Austria,KLAGENFURT,14.33,46.63,1986-05-08,0.4551,0.22792,0.4218
1273,Hungary,BUDAPEST,19.1,47.5,1986-05-08,2.2,0.33,0.69
1245,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-08,0.0,0.044,0.011
1218,Switzerland,FRIBOURG,7.12,46.49,1986-05-08,0.022,0.0,0.0081
1217,Austria,LINZ,14.3,48.31,1986-05-08,0.376864,0.168673,0.292526
1216,Germany,BERLIN-WEST,13.42,52.5,1986-05-08,0.26,0.115,0.7103390810810806
1215,Germany,KARLSRUHE,8.67,49.0,1986-05-08,0.0,0.0019,0.0027
1214,Norway,OSLO,9.8,59.9,1986-05-08,0.0,0.0,0.13
1213,Norway,OSLO,9.8,59.9,1986-05-08,0.0,0.0,0.14
1212,Czechoslovakia,PRAHA,50.08,14.42,1986-05-08,0.987,0.285,0.39343750000000016
1211,Italy,CAPANNA,12.3,42.03,1986-05-08,0.135,0.074,0.141
1210,Norway,OSLO,9.8,59.9,1986-05-08,0.0,0.0,0.06
1209,Norway,OSLO,9.8,59.9,1986-05-08,0.0,0.0,0.04
